status,time,card_type,city,amount,id
fail,2025-09-10 19:40:00,visa,shiraz,545116.0,73
success,2025-09-14 11:11:00,master_card,tehran,555555.0,85
fail,2025-09-05 13:10:00,amex,isfahan,0.0,90
success,2025-09-06 21:23:00,mastcard,tehran,100.5,90
success,2025-09-24 04:04:00,master_card,karaj,1.0,76
fail,2025-09-14 08:59:00,mastcard,qom,120000.0,53
fail,2025-09-10 03:27:00,master_card,tehran,914282.0,14
fail,2025-09-03 04:15:00,amex,tabriz,123456.0,10
success,2025-09-15 11:11:00,visa,tehran,5000.0,31
success,2025-09-06 06:30:00,visa,tehran,200000.0,96
fail,2025-09-12 21:23:00,mastcard,tehran,100.5,10
fail,2025-09-22 09:45:00,visa,isfahan,976246.0,26
fail,2025-09-20 15:45:00,master_card,isfahan,100.5,20
fail,2025-09-29 07:08:00,discover,tabriz,471227.0,62
success,2025-09-25 14:55:00,visa,ahvaz,443463.0,79
fail,2025-09-04 14:02:00,visa,ahvaz,177050.0,9
success,2025-09-26 16:40:00,visa,tehran,471227.0,71
fail,2025-09-28 04:40:00,master_card,mashhad,343679.0,91
fail,2025-09-26 15:45:00,visa,tehran,419089.0,24
fail,2025-09-20 00:00:00,amex,mashhad,200000.0,84
fail,2025-09-23 11:11:00,master_card,tehran,300000.0,78
fail,2025-09-28 07:08:00,master_card,mashhad,100.5,87
fail,2025-09-16 09:00:00,amex,isfahan,0.0,16
success,2025-09-17 18:00:00,discover,tehran,412308.0,32
fail,2025-09-28 23:59:00,master_card,tehran,343679.0,35
fail,2025-09-26 19:40:00,amex,tehran,250000.0,43
success,2025-09-12 02:30:00,discover,tehran,12345.0,97
fail,2025-09-22 10:48:00,visa,tabriz,200000.0,20
fail,2025-09-10 05:23:00,visa,tabriz,63489.0,8
fail,2025-09-27 18:12:00,visa,isfahan,100.5,100
fail,2025-09-15 21:21:00,visa,tehran,200000.0,42
success,2025-09-09 06:06:00,master_card,isfahan,976246.0,70
fail,2025-09-05 07:08:00,amex,qom,914282.0,69
success,2025-09-06 14:55:00,visa,karaj,471227.0,53
success,2025-09-07 00:00:00,visa,karaj,333333.0,45
success,2025-09-21 14:11:00,visa,mashhad,177050.0,51
fail,2025-09-25 06:06:00,discover,tehran,1000.0,99
fail,2025-09-01 01:01:00,master_card,ahvaz,976246.0,6
success,2025-09-23 07:08:00,visa,tehran,0.0,33
success,2025-09-20 14:00:00,discover,tehran,0.0,14
fail,2025-09-30 06:30:00,master_card,tabriz,0.0,63
success,2025-09-12 19:29:00,visa,tehran,177050.0,5
fail,2025-09-11 23:59:00,master_card,tehran,0.0,52
success,2025-09-04 15:45:00,visa,mashhad,914282.0,100
fail,2025-09-13 09:45:00,master_card,shiraz,200000.0,38
success,2025-09-07 18:00:00,visa,tehran,583952.0,53
success,2025-09-04 20:33:00,visa,ahvaz,419089.0,88
success,2025-09-19 11:11:00,mastcard,mashhad,333333.0,98
success,2025-09-09 00:00:00,master_card,tabriz,177050.0,94
fail,2025-09-11 10:05:00,master_card,ahvaz,12345.0,53
fail,2025-09-08 20:33:00,master_card,ahvaz,0.0,46
fail,2025-09-01 08:08:00,master_card,tehran,0.0,99
success,2025-09-23 10:48:00,mastcard,tehran,976246.0,99
fail,2025-09-24 02:20:00,visa,isfahan,976246.0,15
fail,2025-09-08 06:30:00,discover,mashhad,419089.0,59
fail,2025-09-13 13:13:00,visa,tehran,0.0,50
fail,2025-09-27 02:30:00,amex,tehran,5000.0,26
fail,2025-09-04 03:00:00,visa,tehran,205000.0,3
success,2025-09-08 12:44:00,amex,qom,1000.0,47
success,2025-09-03 08:08:00,master_card,tehran,12345.0,5
success,2025-09-09 11:11:00,visa,isfahan,0.0,84
success,2025-09-02 20:20:00,mastcard,tehran,0.0,5
fail,2025-09-02 03:27:00,visa,ahvaz,0.0,10
success,2025-09-28 21:10:00,master_card,mashhad,583952.0,80
fail,2025-09-13 06:30:00,mastcard,mashhad,343679.0,63
fail,2025-09-15 14:55:00,amex,tabriz,443463.0,25
success,2025-09-23 18:12:00,amex,ahvaz,333333.0,25
success,2025-09-12 09:45:00,visa,qom,200000.0,30
fail,2025-09-26 14:30:00,discover,tehran,333333.0,14
fail,2025-09-08 12:12:00,discover,qom,333333.0,28
success,2025-09-23 11:11:00,discover,tehran,471227.0,19
fail,2025-09-05 09:00:00,discover,tabriz,850000.0,42
fail,2025-09-20 06:06:00,visa,ahvaz,63489.0,100
success,2025-09-18 09:09:00,visa,shiraz,471227.0,87
success,2025-09-15 13:13:00,master_card,tehran,443463.0,11
success,2025-09-22 11:11:00,visa,shiraz,0.0,99
success,2025-09-17 08:08:00,discover,tehran,545116.0,70
success,2025-09-12 19:40:00,amex,tehran,63489.0,50
success,2025-09-10 18:45:00,discover,tehran,1000.0,55
fail,2025-09-26 13:13:00,visa,tabriz,650000.0,10
fail,2025-09-10 17:17:00,mastcard,tehran,914282.0,58
fail,2025-09-13 05:56:00,master_card,tehran,914282.0,96
success,2025-09-11 04:04:00,master_card,shiraz,0.0,43
fail,2025-09-13 14:11:00,discover,isfahan,63489.0,11
fail,2025-09-21 14:55:00,visa,tehran,12345.0,33
success,2025-09-08 04:04:00,amex,tabriz,976246.0,46
fail,2025-09-04 18:12:00,master_card,tehran,850000.0,61
fail,2025-09-15 19:19:00,amex,isfahan,100.5,62
fail,2025-09-11 06:06:00,amex,tehran,200000.0,21
success,2025-09-11 19:29:00,master_card,karaj,200000.0,62
fail,2025-09-01 14:11:00,visa,shiraz,914282.0,64
success,2025-09-15 22:27:00,master_card,tehran,450000.0,73
fail,2025-09-20 21:21:00,amex,tehran,774681.0,56
success,2025-09-24 14:02:00,visa,mashhad,419089.0,21
fail,2025-09-22 14:30:00,master_card,tabriz,343679.0,22
success,2025-09-25 16:40:00,mastcard,shiraz,914282.0,4
success,2025-09-15 23:17:00,master_card,isfahan,0.0,65
fail,2025-09-09 14:55:00,mastcard,karaj,205000.0,51
fail,2025-09-14 06:06:00,amex,ahvaz,0.0,74
success,2025-09-18 17:17:00,visa,tabriz,5000.0,63
success,2025-09-26 12:44:00,master_card,isfahan,1.0,15
fail,2025-09-17 20:33:00,discover,tehran,412308.0,36
success,2025-09-18 09:45:00,amex,tabriz,0.0,29
success,2025-09-20 12:44:00,visa,tehran,0.0,46
success,2025-09-20 02:30:00,master_card,tabriz,177050.0,69
success,2025-09-24 11:11:00,master_card,tehran,583952.0,92
success,2025-09-06 14:02:00,master_card,tehran,914465.0,90
fail,2025-09-27 16:16:00,discover,qom,100.5,41
fail,2025-09-02 06:06:00,visa,tehran,200000.0,65
fail,2025-09-06 12:12:00,master_card,tabriz,452545.0,48
fail,2025-09-30 19:51:00,visa,tehran,100.5,80
success,2025-09-18 13:10:00,master_card,tehran,12345.0,29
success,2025-09-14 02:24:00,amex,isfahan,450000.0,98
success,2025-09-10 07:08:00,master_card,tehran,914282.0,16
success,2025-09-14 13:13:00,visa,qom,650000.0,35
success,2025-09-13 19:40:00,master_card,tabriz,1.0,62
success,2025-09-03 06:30:00,master_card,tehran,0.0,4
success,2025-09-08 10:48:00,master_card,tehran,545116.0,33
success,2025-09-13 17:07:00,visa,isfahan,914465.0,24
fail,2025-09-12 14:02:00,discover,mashhad,585954.0,25
fail,2025-09-01 07:32:00,visa,qom,900000.0,28
success,2025-09-17 04:40:00,discover,tabriz,452545.0,7
fail,2025-09-13 13:13:00,discover,ahvaz,585954.0,36
success,2025-09-18 05:23:00,master_card,qom,585954.0,96
success,2025-09-11 10:48:00,visa,tehran,650000.0,83
success,2025-09-12 19:40:00,master_card,tehran,120000.0,6
success,2025-09-06 01:51:00,visa,karaj,177050.0,93
success,2025-09-09 11:11:00,visa,ahvaz,555555.0,7
success,2025-09-04 21:23:00,visa,tehran,900000.0,41
fail,2025-09-16 02:20:00,mastcard,shiraz,0.0,25
success,2025-09-24 19:51:00,master_card,tehran,12345.0,81
fail,2025-09-26 21:23:00,visa,karaj,300000.0,33
fail,2025-09-30 07:32:00,visa,isfahan,333333.0,88
fail,2025-09-25 18:00:00,visa,tabriz,419089.0,73
fail,2025-09-11 09:45:00,visa,tehran,100.5,62
success,2025-09-05 13:13:00,mastcard,tabriz,452545.0,66
success,2025-09-25 14:30:00,mastcard,tehran,850000.0,9
success,2025-09-18 09:45:00,amex,mashhad,200000.0,67
success,2025-09-19 07:07:00,mastcard,mashhad,250000.0,16
fail,2025-09-23 03:27:00,amex,ahvaz,123456.0,90
success,2025-09-23 07:08:00,visa,mashhad,976246.0,89
fail,2025-09-06 18:45:00,discover,mashhad,471227.0,94
fail,2025-09-22 08:08:00,master_card,tabriz,123456.0,55
fail,2025-09-18 00:00:00,visa,tehran,471227.0,40
success,2025-09-26 21:10:00,master_card,tehran,99999.0,26
success,2025-09-06 07:32:00,mastcard,tehran,850000.0,38
success,2025-09-04 14:55:00,mastcard,mashhad,850000.0,35
fail,2025-09-12 04:40:00,mastcard,tehran,12345.0,88
fail,2025-09-19 02:37:00,discover,isfahan,177050.0,68
fail,2025-09-29 10:48:00,amex,tehran,177050.0,59
fail,2025-09-27 19:51:00,discover,tehran,12345.0,14
success,2025-09-11 11:11:00,mastcard,shiraz,585954.0,42
fail,2025-09-11 16:40:00,master_card,karaj,914282.0,51
success,2025-09-21 12:44:00,master_card,qom,343679.0,19
success,2025-09-02 13:10:00,master_card,tehran,0.0,47
fail,2025-09-23 14:00:00,amex,karaj,250000.0,42
success,2025-09-13 19:29:00,visa,mashhad,471227.0,13
success,2025-09-10 17:17:00,amex,tehran,200000.0,44
success,2025-09-08 02:54:00,master_card,tabriz,100000.0,24
success,2025-09-30 12:12:00,visa,karaj,200000.0,97
success,2025-09-04 17:17:00,master_card,mashhad,123456.0,30
success,2025-09-15 12:44:00,master_card,tehran,914465.0,70
success,2025-09-01 03:27:00,master_card,ahvaz,976246.0,98
fail,2025-09-07 05:56:00,visa,tabriz,250000.0,74
fail,2025-09-17 07:08:00,amex,tabriz,419089.0,57
success,2025-09-20 02:54:00,visa,isfahan,0.0,23
fail,2025-09-24 02:37:00,visa,karaj,1000.0,36
fail,2025-09-18 08:59:00,mastcard,tehran,50200.0,57
fail,2025-09-22 16:16:00,visa,karaj,99999.0,1
fail,2025-09-29 21:23:00,visa,qom,100000.0,72
success,2025-09-22 14:55:00,visa,tehran,177050.0,3
fail,2025-09-05 14:02:00,visa,tehran,177050.0,34
fail,2025-09-10 18:12:00,visa,tehran,205000.0,70
fail,2025-09-05 14:55:00,master_card,tabriz,850000.0,51
success,2025-09-28 21:10:00,discover,qom,443463.0,29
success,2025-09-28 20:20:00,amex,mashhad,250000.0,100
success,2025-09-10 21:21:00,amex,tehran,914282.0,82
success,2025-09-11 06:30:00,discover,isfahan,774681.0,48
fail,2025-09-21 08:08:00,visa,tehran,120000.0,95
fail,2025-09-10 19:19:00,visa,qom,452545.0,79
success,2025-09-23 11:11:00,visa,tehran,585954.0,10
fail,2025-09-08 02:30:00,master_card,tabriz,0.0,19
fail,2025-09-27 00:00:00,master_card,isfahan,0.0,36
success,2025-09-27 00:00:00,master_card,shiraz,443463.0,33
success,2025-09-03 19:40:00,discover,mashhad,583952.0,80
success,2025-09-12 23:17:00,master_card,karaj,419089.0,9
fail,2025-09-13 07:07:00,amex,mashhad,12345.0,75
success,2025-09-13 07:08:00,visa,tehran,850000.0,6
fail,2025-09-09 02:30:00,master_card,tehran,0.0,76
fail,2025-09-24 22:27:00,mastcard,tehran,450000.0,48
fail,2025-09-23 02:54:00,amex,shiraz,0.0,21
fail,2025-09-02 23:17:00,visa,tabriz,914282.0,81
success,2025-09-19 21:23:00,visa,tehran,471227.0,56
fail,2025-09-01 09:09:00,visa,karaj,1.0,29
success,2025-09-07 10:05:00,visa,isfahan,914465.0,74
fail,2025-09-17 08:08:00,visa,ahvaz,100.5,18
fail,2025-09-20 02:20:00,amex,tehran,450000.0,13
success,2025-09-20 00:00:00,master_card,shiraz,333333.0,27
fail,2025-09-30 17:07:00,amex,tabriz,100.5,74
success,2025-09-03 14:11:00,discover,tehran,0.0,97
fail,2025-09-03 22:27:00,visa,tehran,471227.0,45
success,2025-09-27 19:29:00,visa,tabriz,177050.0,27
fail,2025-09-26 07:08:00,visa,tabriz,1000.0,55
fail,2025-09-17 18:45:00,mastcard,shiraz,452545.0,33
fail,2025-09-13 21:21:00,discover,tehran,100.5,75
fail,2025-09-20 09:45:00,mastcard,tabriz,914465.0,46
fail,2025-09-29 08:08:00,discover,ahvaz,100.5,74
success,2025-09-21 02:37:00,visa,tehran,914465.0,58
fail,2025-09-27 13:10:00,visa,tehran,914465.0,7
fail,2025-09-18 08:08:00,discover,ahvaz,443463.0,15
fail,2025-09-04 21:23:00,discover,tabriz,850000.0,26
success,2025-09-01 05:23:00,visa,tehran,976246.0,11
fail,2025-09-18 22:27:00,discover,mashhad,177050.0,38
fail,2025-09-01 16:40:00,master_card,tehran,177050.0,27
fail,2025-09-13 23:59:00,discover,tehran,12345.0,74
fail,2025-09-20 04:40:00,visa,ahvaz,900000.0,21
fail,2025-09-23 16:16:00,discover,tehran,976246.0,30
fail,2025-09-11 18:45:00,visa,karaj,50200.0,89
fail,2025-09-05 19:19:00,discover,tehran,914282.0,55
fail,2025-09-26 19:29:00,amex,tehran,250000.0,15
fail,2025-09-17 02:30:00,amex,karaj,914465.0,6
fail,2025-09-22 07:32:00,master_card,tehran,50200.0,42
success,2025-09-02 18:00:00,visa,qom,585954.0,50
fail,2025-09-24 13:13:00,discover,mashhad,583952.0,18
success,2025-09-13 03:00:00,visa,tabriz,450000.0,83
fail,2025-09-09 14:00:00,visa,shiraz,333333.0,50
success,2025-09-29 12:44:00,amex,mashhad,850000.0,30
fail,2025-09-04 08:08:00,mastcard,isfahan,177050.0,77
success,2025-09-05 15:45:00,visa,karaj,471227.0,39
success,2025-09-11 05:56:00,amex,tabriz,0.0,12
fail,2025-09-19 07:32:00,visa,tehran,1000.0,59
fail,2025-09-21 02:24:00,master_card,karaj,0.0,76
success,2025-09-03 12:34:00,mastcard,isfahan,63489.0,44
fail,2025-09-12 18:12:00,visa,ahvaz,443463.0,89
success,2025-09-19 07:08:00,visa,tabriz,177050.0,36
success,2025-09-19 00:00:00,visa,karaj,300000.0,48
fail,2025-09-13 14:30:00,visa,isfahan,419089.0,14
success,2025-09-28 12:44:00,discover,karaj,850000.0,81
fail,2025-09-07 03:27:00,visa,tabriz,205000.0,49
success,2025-09-15 02:20:00,master_card,tehran,0.0,67
fail,2025-09-26 11:11:00,visa,isfahan,850000.0,9
fail,2025-09-08 09:00:00,mastcard,isfahan,1.0,21
fail,2025-09-05 14:11:00,master_card,tehran,300000.0,72
success,2025-09-21 19:40:00,master_card,tehran,63489.0,81
success,2025-09-04 03:00:00,discover,mashhad,50200.0,16
fail,2025-09-23 16:16:00,visa,isfahan,100.5,28
fail,2025-09-20 07:07:00,visa,qom,914465.0,56
success,2025-09-15 19:19:00,amex,tehran,976246.0,80
fail,2025-09-18 14:02:00,discover,tabriz,976246.0,57
success,2025-09-13 23:59:00,master_card,mashhad,585954.0,46
fail,2025-09-08 02:24:00,mastcard,tabriz,443463.0,38
fail,2025-09-16 02:37:00,visa,tehran,12345.0,48
success,2025-09-19 15:45:00,mastcard,mashhad,976246.0,41
success,2025-09-16 00:00:00,master_card,isfahan,914465.0,99
success,2025-09-07 23:59:00,master_card,tehran,100.5,59
fail,2025-09-14 10:05:00,visa,ahvaz,0.0,94
fail,2025-09-25 11:11:00,amex,qom,100000.0,84
success,2025-09-27 02:37:00,discover,tehran,471227.0,66
fail,2025-09-04 16:40:00,master_card,isfahan,471227.0,27
fail,2025-09-26 16:16:00,amex,qom,100.5,32
fail,2025-09-03 04:40:00,mastcard,qom,976246.0,10
success,2025-09-05 18:00:00,mastcard,tehran,545116.0,40
fail,2025-09-01 14:02:00,visa,ahvaz,583952.0,17
success,2025-09-15 15:45:00,amex,tehran,443463.0,98
success,2025-09-27 13:13:00,mastcard,tabriz,450000.0,39
fail,2025-09-08 11:11:00,visa,tehran,100000.0,18
success,2025-09-29 14:02:00,visa,karaj,300000.0,73
fail,2025-09-04 09:45:00,amex,tehran,650000.0,72
success,2025-09-02 02:30:00,master_card,mashhad,200000.0,90
fail,2025-09-10 10:48:00,visa,tehran,250000.0,20
success,2025-09-04 21:23:00,visa,karaj,0.0,28
fail,2025-09-03 14:02:00,amex,tehran,583952.0,40
success,2025-09-02 02:54:00,master_card,isfahan,0.0,65
fail,2025-09-17 02:37:00,visa,karaj,412308.0,23
fail,2025-09-23 23:59:00,mastcard,qom,471227.0,57
fail,2025-09-21 02:30:00,master_card,qom,200000.0,47
fail,2025-09-24 17:17:00,visa,isfahan,976246.0,13
fail,2025-09-23 07:07:00,visa,ahvaz,0.0,91
fail,2025-09-05 19:40:00,amex,tehran,452545.0,96
fail,2025-09-30 01:01:00,visa,tabriz,914465.0,65
success,2025-09-21 11:11:00,mastcard,mashhad,443463.0,81
fail,2025-09-30 03:27:00,visa,tehran,100.5,16
success,2025-09-09 18:00:00,master_card,qom,177050.0,37
success,2025-09-25 03:27:00,master_card,isfahan,123456.0,52
fail,2025-09-29 02:37:00,visa,tabriz,177050.0,10
fail,2025-09-28 02:37:00,mastcard,isfahan,471227.0,44
fail,2025-09-22 19:19:00,discover,isfahan,0.0,96
fail,2025-09-05 23:59:00,mastcard,tehran,100000.0,54
fail,2025-09-25 02:30:00,discover,isfahan,0.0,99
fail,2025-09-07 07:08:00,discover,tehran,452545.0,93
fail,2025-09-21 21:10:00,visa,tehran,300000.0,59
success,2025-09-29 11:11:00,visa,tabriz,471227.0,13
fail,2025-09-03 12:12:00,visa,tehran,914465.0,12
success,2025-09-04 11:11:00,amex,shiraz,976246.0,57
success,2025-09-12 18:45:00,mastcard,tehran,583952.0,66
fail,2025-09-06 12:12:00,master_card,tehran,100000.0,8
success,2025-09-19 14:02:00,visa,tehran,412308.0,63
success,2025-09-04 05:56:00,master_card,karaj,471227.0,9
fail,2025-09-26 18:00:00,amex,tehran,200000.0,13
fail,2025-09-18 20:33:00,amex,tehran,205000.0,9
success,2025-09-05 14:00:00,discover,tabriz,177050.0,52
fail,2025-09-16 10:48:00,visa,karaj,177050.0,8
fail,2025-09-25 03:27:00,amex,tehran,976246.0,63
success,2025-09-16 11:11:00,visa,qom,976246.0,81
success,2025-09-27 12:12:00,mastcard,tabriz,123456.0,57
success,2025-09-15 12:44:00,mastcard,tehran,200000.0,54
success,2025-09-22 13:13:00,visa,karaj,343679.0,19
success,2025-09-04 02:30:00,visa,tabriz,5000.0,67
fail,2025-09-16 06:30:00,master_card,tabriz,914465.0,95
fail,2025-09-24 23:59:00,visa,tehran,850000.0,10
fail,2025-09-22 14:30:00,visa,tehran,0.0,94
fail,2025-09-21 15:45:00,master_card,shiraz,12345.0,18
success,2025-09-22 05:56:00,discover,karaj,585954.0,12
success,2025-09-21 00:00:00,mastcard,mashhad,300000.0,49
fail,2025-09-27 12:12:00,discover,karaj,0.0,73
fail,2025-09-23 21:23:00,visa,isfahan,0.0,56
fail,2025-09-27 02:30:00,mastcard,qom,471227.0,55
success,2025-09-02 12:44:00,master_card,karaj,100.5,25
fail,2025-09-09 20:33:00,visa,tehran,450000.0,12
success,2025-09-17 07:32:00,discover,karaj,1000.0,11
fail,2025-09-25 02:37:00,mastcard,tehran,200000.0,74
success,2025-09-17 03:00:00,master_card,karaj,443463.0,90
fail,2025-09-04 23:59:00,mastcard,qom,650000.0,47
fail,2025-09-20 02:30:00,mastcard,mashhad,585954.0,50
fail,2025-09-15 19:51:00,visa,tehran,0.0,9
fail,2025-09-25 02:37:00,master_card,karaj,0.0,60
fail,2025-09-27 14:02:00,master_card,mashhad,1000.0,72
fail,2025-09-05 06:06:00,visa,tehran,0.0,53
success,2025-09-06 09:45:00,visa,tehran,250000.0,82
fail,2025-09-17 09:45:00,discover,qom,250000.0,100
fail,2025-09-04 02:37:00,discover,shiraz,100.5,63
fail,2025-09-09 21:23:00,master_card,isfahan,471227.0,19
fail,2025-09-24 21:10:00,master_card,mashhad,177050.0,87
fail,2025-09-02 14:30:00,master_card,tabriz,850000.0,70
fail,2025-09-15 07:08:00,master_card,tehran,0.0,71
success,2025-09-07 13:13:00,master_card,tehran,0.0,48
success,2025-09-06 21:10:00,discover,mashhad,443463.0,20
success,2025-09-01 19:19:00,visa,tehran,99999.0,37
fail,2025-09-15 07:07:00,discover,karaj,250000.0,75
fail,2025-09-23 06:30:00,amex,tehran,100.5,2
success,2025-09-07 10:48:00,mastcard,mashhad,914282.0,87
fail,2025-09-29 07:07:00,visa,mashhad,545116.0,36
success,2025-09-25 04:04:00,master_card,tehran,0.0,64
fail,2025-09-02 09:45:00,discover,shiraz,0.0,70
success,2025-09-27 21:23:00,mastcard,tehran,0.0,22
fail,2025-09-09 23:59:00,discover,ahvaz,177050.0,40
success,2025-09-13 18:45:00,visa,qom,0.0,61
success,2025-09-20 23:17:00,master_card,tehran,0.0,28
fail,2025-09-21 19:29:00,visa,isfahan,100000.0,35
success,2025-09-03 10:48:00,master_card,shiraz,177050.0,1
success,2025-09-17 08:59:00,master_card,tabriz,471227.0,9
success,2025-09-12 21:23:00,visa,mashhad,300000.0,9
fail,2025-09-16 12:12:00,visa,tabriz,650000.0,22
success,2025-09-15 11:11:00,visa,mashhad,1.0,63
fail,2025-09-13 11:11:00,master_card,karaj,1.0,66
fail,2025-09-01 11:11:00,visa,ahvaz,583952.0,58
fail,2025-09-26 18:00:00,master_card,qom,300000.0,13
fail,2025-09-15 04:04:00,master_card,ahvaz,123456.0,98
fail,2025-09-04 23:59:00,discover,ahvaz,976246.0,19
success,2025-09-04 13:10:00,discover,isfahan,412308.0,79
success,2025-09-18 16:40:00,discover,tehran,443463.0,33
success,2025-09-20 00:00:00,master_card,tabriz,585954.0,12
fail,2025-09-03 19:51:00,visa,tehran,205000.0,43
fail,2025-09-14 21:23:00,discover,mashhad,0.0,17
success,2025-09-26 21:23:00,discover,mashhad,412308.0,68
fail,2025-09-02 11:11:00,mastcard,tehran,419089.0,7
success,2025-09-29 03:00:00,visa,mashhad,12345.0,44
success,2025-09-23 07:08:00,mastcard,isfahan,583952.0,77
fail,2025-09-04 14:55:00,discover,tehran,914282.0,5
fail,2025-09-24 14:11:00,mastcard,qom,200000.0,60
success,2025-09-27 15:45:00,visa,qom,1.0,6
success,2025-09-19 04:04:00,master_card,tehran,914282.0,7
fail,2025-09-06 06:06:00,mastcard,ahvaz,0.0,46
success,2025-09-25 13:13:00,visa,tehran,1.0,57
success,2025-09-01 05:56:00,discover,tehran,250000.0,54
success,2025-09-19 16:40:00,discover,shiraz,419089.0,10
fail,2025-09-01 02:30:00,visa,ahvaz,200000.0,67
success,2025-09-05 05:56:00,visa,isfahan,850000.0,25
fail,2025-09-27 08:08:00,amex,tabriz,200000.0,88
success,2025-09-06 19:51:00,visa,tehran,976246.0,78
fail,2025-09-13 14:02:00,master_card,tabriz,585954.0,38
fail,2025-09-16 21:10:00,master_card,tehran,545116.0,32
success,2025-09-30 07:07:00,visa,karaj,177050.0,23
fail,2025-09-19 05:56:00,visa,tehran,471227.0,3
fail,2025-09-12 14:02:00,visa,isfahan,343679.0,100
success,2025-09-11 05:56:00,discover,tehran,419089.0,89
success,2025-09-25 19:29:00,visa,tehran,450000.0,76
success,2025-09-20 17:17:00,visa,tehran,0.0,8
fail,2025-09-04 07:07:00,master_card,tabriz,123456.0,83
fail,2025-09-23 00:00:00,master_card,tehran,250000.0,28
success,2025-09-02 01:01:00,visa,karaj,120000.0,78
fail,2025-09-24 19:40:00,master_card,qom,443463.0,92
success,2025-09-19 13:10:00,visa,isfahan,583952.0,42
fail,2025-09-25 20:33:00,discover,tehran,450000.0,41
success,2025-09-05 10:48:00,discover,tabriz,250000.0,70
fail,2025-09-08 06:30:00,visa,tabriz,976246.0,33
success,2025-09-14 06:30:00,discover,karaj,0.0,77
success,2025-09-24 20:20:00,visa,tehran,0.0,54
success,2025-09-23 17:17:00,mastcard,tabriz,471227.0,88
success,2025-09-16 14:11:00,master_card,isfahan,0.0,85
fail,2025-09-23 11:11:00,visa,tabriz,471227.0,99
fail,2025-09-19 05:56:00,amex,isfahan,419089.0,17
success,2025-09-20 17:17:00,visa,mashhad,545116.0,88
fail,2025-09-16 18:00:00,mastcard,tehran,0.0,44
fail,2025-09-08 07:08:00,amex,tabriz,443463.0,2
success,2025-09-01 17:17:00,amex,tehran,585954.0,14
fail,2025-09-17 21:10:00,visa,karaj,976246.0,41
success,2025-09-21 10:48:00,discover,karaj,900000.0,80
fail,2025-09-11 02:54:00,visa,isfahan,452545.0,90
success,2025-09-05 20:20:00,visa,tehran,177050.0,1
fail,2025-09-27 20:20:00,visa,isfahan,452545.0,2
success,2025-09-12 12:44:00,visa,qom,583952.0,27
success,2025-09-17 21:21:00,mastcard,tehran,585954.0,2
success,2025-09-06 13:13:00,amex,shiraz,0.0,95
success,2025-09-01 02:30:00,visa,karaj,0.0,51
fail,2025-09-28 17:17:00,master_card,tehran,200000.0,80
success,2025-09-05 08:59:00,visa,tehran,0.0,48
fail,2025-09-24 19:51:00,master_card,karaj,976246.0,72
fail,2025-09-27 03:27:00,master_card,mashhad,583952.0,56
success,2025-09-01 07:07:00,discover,mashhad,0.0,50
fail,2025-09-30 18:12:00,amex,tabriz,545116.0,96
fail,2025-09-09 21:23:00,master_card,isfahan,250000.0,59
fail,2025-09-19 15:45:00,visa,tabriz,250000.0,39
success,2025-09-22 06:30:00,master_card,karaj,100.5,21
fail,2025-09-05 21:23:00,master_card,tehran,914465.0,55
fail,2025-09-27 10:05:00,master_card,tehran,343679.0,57
fail,2025-09-30 06:06:00,amex,isfahan,545116.0,94
fail,2025-09-15 07:08:00,master_card,shiraz,250000.0,70
fail,2025-09-07 10:48:00,discover,shiraz,123456.0,82
fail,2025-09-04 10:48:00,mastcard,tabriz,63489.0,49
fail,2025-09-01 02:30:00,mastcard,tehran,0.0,44
success,2025-09-22 19:29:00,master_card,qom,250000.0,5
success,2025-09-15 17:17:00,discover,mashhad,583952.0,74
fail,2025-09-23 04:15:00,visa,tehran,300000.0,74
success,2025-09-22 06:30:00,master_card,tabriz,914282.0,93
fail,2025-09-24 08:08:00,visa,tabriz,99999.0,10
fail,2025-09-20 14:11:00,discover,tehran,419089.0,50
success,2025-09-29 13:13:00,master_card,ahvaz,419089.0,100
success,2025-09-24 14:11:00,amex,tehran,177050.0,100
fail,2025-09-18 19:51:00,visa,tehran,12345.0,37
fail,2025-09-09 14:11:00,visa,isfahan,100.5,13
fail,2025-09-30 20:20:00,visa,tehran,63489.0,56
success,2025-09-29 22:27:00,visa,tabriz,914282.0,45
success,2025-09-10 21:10:00,amex,tehran,914282.0,60
fail,2025-09-17 04:15:00,visa,mashhad,343679.0,68
success,2025-09-02 13:13:00,visa,mashhad,976246.0,57
fail,2025-09-06 14:11:00,visa,isfahan,585954.0,54
fail,2025-09-05 16:16:00,master_card,isfahan,100000.0,83
fail,2025-09-28 09:09:00,master_card,isfahan,177050.0,37
success,2025-09-30 18:12:00,discover,mashhad,343679.0,14
success,2025-09-05 03:00:00,master_card,isfahan,100.5,93
success,2025-09-09 03:27:00,amex,tehran,976246.0,1
success,2025-09-17 20:33:00,visa,tehran,452545.0,28
fail,2025-09-12 18:12:00,visa,karaj,583952.0,4
success,2025-09-07 02:37:00,discover,shiraz,545116.0,41
fail,2025-09-03 14:11:00,amex,shiraz,650000.0,18
success,2025-09-25 07:08:00,master_card,tabriz,100.5,49
fail,2025-09-03 01:51:00,master_card,isfahan,471227.0,47
fail,2025-09-16 13:10:00,discover,shiraz,1.0,39
success,2025-09-28 22:27:00,visa,qom,419089.0,82
success,2025-09-24 07:08:00,visa,tehran,0.0,6
